horizon,fitted,quarter,standard_error,ci_lower,ci_upper
12,0.033171177185186945,1998 Q2,0.43184255248992914,-0.8132246726869219,0.8795670270572957
12,-0.06916819777242228,1998 Q3,0.44298079208243407,-0.9373945960970187,0.7990582005521742
12,-0.11738666456853641,1998 Q4,0.45796437923941996,-1.0149803540800422,0.7802070249429693
12,0.43878699736283905,1999 Q1,0.5045803226813697,-0.5501722624002443,1.4277462571259223
12,-1.2442921294260283,1999 Q2,0.5459910548816039,-2.314414932875004,-0.1741693259770527
12,-0.6769370130502266,1999 Q3,0.5725729481771524,-1.7991593699993638,0.4452853438989106
12,-0.9991373719727837,1999 Q4,0.48571416182962773,-1.9511196359399134,-0.047155108005654145
12,0.008916927581365003,2000 Q1,0.4942157762698982,-0.9597281944991404,0.9775620496618703
12,0.8009308344286709,2000 Q2,0.5251008663178182,-0.2282479518050341,1.830109620662376
12,0.11132024697448831,2000 Q3,0.5063799469409226,-0.8811662115230233,1.103806705472
12,-0.8800080280831951,2000 Q4,0.48993618333672434,-1.8402653021461877,0.08024924597979732
12,-2.1534014720676513,2001 Q1,0.6545045355373715,-3.436206789439015,-0.8705961546962875
12,-0.16102309256091438,2001 Q2,0.7898453983018179,-1.7090916265871712,1.3870454414653424
12,-0.9690911858690708,2001 Q3,0.7088696689093781,-2.358450206664284,0.4202678349261423
12,-1.2319468608821766,2001 Q4,0.7392002961136016,-2.6807528186261784,0.21685909686182536
12,0.2934408020980653,2002 Q1,0.8484191258594789,-1.3694301283814683,1.9563117325775987
12,-0.11933114630526383,2002 Q2,0.7392255108973056,-1.5681865241172037,1.3295242315066762
12,1.3869038156343712,2002 Q3,0.7577312474065679,-0.09822213924311085,2.872029770511853
12,1.040188836732178,2002 Q4,0.5484592809226173,-0.03477160086288755,2.1151492743272438
12,0.7370318970817613,2003 Q1,0.5083124204216757,-0.25924213983910505,1.7333059340026278
12,0.00456278002509114,2003 Q2,0.507762480099912,-0.9906333936714721,0.9997589537216544
12,-0.7653023888819691,2003 Q3,0.5834551761906751,-1.9088535208091635,0.3782487430452254
12,-0.8357699121795062,2003 Q4,0.6533876733618453,-2.116386219911144,0.44484639555213124
12,-0.3004489272355935,2004 Q1,0.5340666293547107,-1.3472002861155283,0.7463024316443414
12,-0.507622848741117,2004 Q2,0.545070655626662,-1.5759417027990088,0.5606960053167749
12,-0.862621553518261,2004 Q3,0.5011371192670195,-1.8448322585977728,0.11958915156125072
12,-1.0086345678926993,2004 Q4,0.5275166008546854,-2.0425481068148734,0.02527897102947496
12,-0.5099855620381113,2005 Q1,0.6145117477224173,-1.7144064556508125,0.6944353315745899
12,-0.02353568424696561,2005 Q2,0.5635388935132302,-1.128051619420449,1.0809802509265178
12,1.2573328132413413,2005 Q3,0.7077327223115873,-0.12979783316985682,2.644463459652539
