"","irf","quart","time"
"476",2.41507572096353,8,1977 Q4
"477",1.59421053405546,9,1977 Q4
"478",1.06433163548452,10,1977 Q4
"479",1.02822747045694,11,1977 Q4
"480",1.27784106164847,12,1977 Q4
"481",0.622071456261205,1,1978 Q1
"482",1.44530009879219,2,1978 Q1
"483",1.67806203763916,3,1978 Q1
"484",1.88791506632488,4,1978 Q1
"485",2.08505423033853,5,1978 Q1
"486",2.16840436421974,6,1978 Q1
"487",2.2336476661545,7,1978 Q1
"488",2.08201111440212,8,1978 Q1
"489",1.34223645197995,9,1978 Q1
"490",0.884265820206755,10,1978 Q1
"491",0.881915602319025,11,1978 Q1
"492",1.13458645030828,12,1978 Q1
"493",0.622071456261205,1,1978 Q2
"494",1.44530009879219,2,1978 Q2
"495",1.67806203763916,3,1978 Q2
"496",1.88791506632488,4,1978 Q2
"497",2.08505423033853,5,1978 Q2
"498",2.16840436421974,6,1978 Q2
"499",2.2336476661545,7,1978 Q2
"500",2.08201111440212,8,1978 Q2
"501",1.34223645197995,9,1978 Q2
"502",0.884265820206755,10,1978 Q2
"503",0.881915602319025,11,1978 Q2
"504",1.13458645030828,12,1978 Q2
"505",0.560504802177574,1,1978 Q3
"506",1.36205833425873,2,1978 Q3
"507",1.57860727825725,3,1978 Q3
"508",1.7640396258098,4,1978 Q3
"509",1.93373274718549,5,1978 Q3
"510",1.99618022608748,6,1978 Q3
"511",2.06544045934065,7,1978 Q3
"512",1.92828898829685,8,1978 Q3
"513",1.22594072179125,9,1978 Q3
"514",0.801158520847786,10,1978 Q3
"515",0.814387047793835,11,1978 Q3
"516",1.06846893738204,12,1978 Q3
"517",0.570765911191513,1,1978 Q4
"518",1.37593196168098,2,1978 Q4
"519",1.59518307148757,3,1978 Q4
"520",1.78468553256232,4,1978 Q4
"521",1.95895299437766,5,1978 Q4
"522",2.02488424910952,6,1978 Q4
"523",2.09347499380962,7,1978 Q4
"524",1.95390934264773,8,1978 Q4
"525",1.24532334348937,9,1978 Q4
"526",0.815009737407614,10,1978 Q4
"527",0.825641806881367,11,1978 Q4
"528",1.07948852286975,12,1978 Q4
"529",0.509199257107882,1,1979 Q1
"530",1.29269019714752,2,1979 Q1
"531",1.49572831210566,3,1979 Q1
"532",1.66081009204724,4,1979 Q1
"533",1.80763151122462,5,1979 Q1
"534",1.85266011097726,6,1979 Q1
"535",1.92526778699578,7,1979 Q1
"536",1.80018721654246,8,1979 Q1
"537",1.12902761330067,9,1979 Q1
"538",0.731902438048645,10,1979 Q1
"539",0.758113252356177,11,1979 Q1
"540",1.01337100994351,12,1979 Q1
"541",0.560504802177574,1,1979 Q2
"542",1.36205833425873,2,1979 Q2
"543",1.57860727825725,3,1979 Q2
"544",1.7640396258098,4,1979 Q2
"545",1.93373274718549,5,1979 Q2
"546",1.99618022608748,6,1979 Q2
"547",2.06544045934065,7,1979 Q2
"548",1.92828898829685,8,1979 Q2
"549",1.22594072179125,9,1979 Q2
"550",0.801158520847786,10,1979 Q2
"551",0.814387047793835,11,1979 Q2
"552",1.06846893738204,12,1979 Q2
"553",0.437371494010314,1,1979 Q3
"554",1.19557480519182,2,1979 Q3
"555",1.37969775949344,3,1979 Q3
"556",1.51628874477964,4,1979 Q3
"557",1.6310897808794,5,1979 Q3
"558",1.65173194982295,6,1979 Q3
"559",1.72902604571296,7,1979 Q3
"560",1.62084473608632,8,1979 Q3
"561",0.993349261413849,9,1979 Q3
"562",0.634943922129847,10,1979 Q3
"563",0.679329938743455,11,1979 Q3
"564",0.936233911529565,12,1979 Q3
"565",0.581027020205451,1,1979 Q4
"566",1.38980558910322,2,1979 Q4
"567",1.61175886471789,3,1979 Q4
"568",1.80533143931483,4,1979 Q4
"569",1.98417324156984,5,1979 Q4
"570",2.05358827213157,6,1979 Q4
"571",2.1215095282786,7,1979 Q4
"572",1.97952969699861,8,1979 Q4
"573",1.26470596518748,9,1979 Q4
"574",0.828860953967443,10,1979 Q4
"575",0.836896565968898,11,1979 Q4
"576",1.09050810835746,12,1979 Q4
"577",0.581027020205451,1,1980 Q1
"578",1.38980558910322,2,1980 Q1
"579",1.61175886471789,3,1980 Q1
"580",1.80533143931483,4,1980 Q1
"581",1.98417324156984,5,1980 Q1
"582",2.05358827213157,6,1980 Q1
"583",2.1215095282786,7,1980 Q1
"584",1.97952969699861,8,1980 Q1
"585",1.26470596518748,9,1980 Q1
"586",0.828860953967443,10,1980 Q1
"587",0.836896565968898,11,1980 Q1
"588",1.09050810835746,12,1980 Q1
"589",0.478415930066067,1,1980 Q2
"590",1.25106931488079,2,1980 Q2
"591",1.44600093241471,3,1980 Q2
"592",1.5988723717897,4,1980 Q2
"593",1.73197076964809,5,1980 Q2
"594",1.76654804191112,6,1980 Q2
"595",1.84116418358886,7,1980 Q2
"596",1.72332615348983,8,1980 Q2
"597",1.07087974820632,9,1980 Q2
"598",0.69034878836916,10,1980 Q2
"599",0.724348975093581,11,1980 Q2
"600",0.980312253480391,12,1980 Q2
"601",0.550243693163637,1,1980 Q3
"602",1.34818470683649,2,1980 Q3
"603",1.56203148502693,3,1980 Q3
"604",1.74339371905729,4,1980 Q3
"605",1.90851249999332,5,1980 Q3
"606",1.96747620306544,6,1980 Q3
"607",2.03740592487168,7,1980 Q3
"608",1.90266863394598,8,1980 Q3
"609",1.20655810009313,9,1980 Q3
"610",0.787307304287959,10,1980 Q3
"611",0.803132288706304,11,1980 Q3
"612",1.05744935189434,12,1980 Q3
"613",0.622071456261205,1,1980 Q4
"614",1.44530009879219,2,1980 Q4
"615",1.67806203763916,3,1980 Q4
"616",1.88791506632488,4,1980 Q4
"617",2.08505423033853,5,1980 Q4
"618",2.16840436421974,6,1980 Q4
"619",2.2336476661545,7,1980 Q4
"620",2.08201111440212,8,1980 Q4
"621",1.34223645197995,9,1980 Q4
"622",0.884265820206755,10,1980 Q4
"623",0.881915602319025,11,1980 Q4
"624",1.13458645030828,12,1980 Q4
"625",0.622071456261205,1,1981 Q1
"626",1.44530009879219,2,1981 Q1
"627",1.67806203763916,3,1981 Q1
"628",1.88791506632488,4,1981 Q1
"629",2.08505423033853,5,1981 Q1
"630",2.16840436421974,6,1981 Q1
"631",2.2336476661545,7,1981 Q1
"632",2.08201111440212,8,1981 Q1
"633",1.34223645197995,9,1981 Q1
"634",0.884265820206755,10,1981 Q1
"635",0.881915602319025,11,1981 Q1
"636",1.13458645030828,12,1981 Q1
"637",0.52972147513576,1,1981 Q2
"638",1.32043745199201,2,1981 Q2
"639",1.5288798985663,3,1981 Q2
"640",1.70210190555227,4,1981 Q2
"641",1.85807200560897,5,1981 Q2
"642",1.91006815702135,6,1981 Q2
"643",1.98133685593373,7,1981 Q2
"644",1.85142792524422,8,1981 Q2
"645",1.1677928566969,9,1981 Q2
"646",0.759604871168303,10,1981 Q2
"647",0.780622770531241,11,1981 Q2
"648",1.03541018091892,12,1981 Q2
"649",0.498938148093944,1,1981 Q3
"650",1.27881656972528,2,1981 Q3
"651",1.47915251887534,3,1981 Q3
"652",1.64016418529472,4,1981 Q3
"653",1.78241126403244,5,1981 Q3
"654",1.82395608795521,6,1981 Q3
"655",1.8972332525268,7,1981 Q3
"656",1.77456686219159,8,1981 Q3
"657",1.10964499160255,9,1981 Q3
"658",0.718051221488816,10,1981 Q3
"659",0.746858493268645,11,1981 Q3
"660",1.0023514244558,12,1981 Q3
"661",0.591288129219391,1,1981 Q4
"662",1.40367921652547,2,1981 Q4
"663",1.62833465794821,3,1981 Q4
"664",1.82597734606734,4,1981 Q4
"665",2.00939348876201,5,1981 Q4
"666",2.08229229515361,6,1981 Q4
"667",2.14954406274758,7,1981 Q4
"668",2.00515005134949,8,1981 Q4
"669",1.2840885868856,9,1981 Q4
"670",0.842712170527272,10,1981 Q4
"671",0.848151325056431,11,1981 Q4
"672",1.10152769384516,12,1981 Q4
"673",0.591288129219391,1,1982 Q1
"674",1.40367921652547,2,1982 Q1
"675",1.62833465794821,3,1982 Q1
"676",1.82597734606734,4,1982 Q1
"677",2.00939348876201,5,1982 Q1
"678",2.08229229515361,6,1982 Q1
"679",2.14954406274758,7,1982 Q1
"680",2.00515005134949,8,1982 Q1
