horizon,fitted,quarter,standard_error,ci_lower,ci_upper
19,6.451859732661866,1977 Q3,0.5649833059772749,5.344512801080034,7.559206664243698
19,5.11033982974929,1977 Q4,0.7275783542467268,3.684312459494781,6.5363672000038
19,6.62864510209424,1978 Q1,0.6511063217207169,5.352500161415286,7.904790042773195
19,5.081798598339684,1978 Q2,0.7314737950913803,3.648136304325747,6.51546089235362
19,6.3800375401037,1978 Q3,0.7150205124511037,4.9786230874921635,7.781451992715237
19,7.513481120023142,1978 Q4,0.6948175216779192,6.151663801707043,8.875298438339241
19,7.782310103998747,1979 Q1,0.5977043170696643,6.6108311691380965,8.953789038859398
19,5.960333815494672,1979 Q2,0.5848804416307887,4.813989214636445,7.106678416352899
19,8.83978011473156,1979 Q3,0.9755818039119232,6.927674915091574,10.751885314371547
19,5.653838584178031,1979 Q4,1.0927850015943013,3.512019338207655,7.795657830148406
19,5.342224291817316,1980 Q1,1.2519795779720664,2.88838940961241,7.796059174022222
19,6.2308872585244295,1980 Q2,1.2582909246153058,3.7646823642048264,8.697092152844032
19,7.893688336157309,1980 Q3,1.1770422524672097,5.586727913039677,10.20064875927494
19,9.213880667658508,1980 Q4,1.2945609289590494,6.676587871106056,11.751173464210959
19,6.9954596948834755,1981 Q1,1.5190401226151404,4.018195763486493,9.972723626280459
19,7.958747045913624,1981 Q2,1.5259989628755997,4.9678440382319735,10.949650053595274
19,6.514795816314545,1981 Q3,1.4943663943114256,3.5858915037571704,9.443700128871921
19,4.7227518614078186,1981 Q4,1.033863214272297,2.6964171964933,6.749086526322337
19,5.198261806200165,1982 Q1,0.9938030382044096,3.250443643593039,7.146079968807291
19,3.080751536973896,1982 Q2,1.0873358420983215,0.949612447361655,5.211890626586136
19,1.9096338975937046,1982 Q3,1.1436365745667674,-0.3318525999599151,4.151120395147324
19,2.9775438482395806,1982 Q4,1.0552255994861868,0.9093396776819671,5.045748018797195
19,4.129174991470819,1983 Q1,1.0371103959448855,2.096475967426769,6.1618740155148695
19,3.6222500115434264,1983 Q2,1.0632629817129022,1.5382928612914686,5.706207161795384
19,2.9749452160842993,1983 Q3,0.9241589459706333,1.1636269659913607,4.786263466177238
19,5.203635673867477,1983 Q4,0.9741510009294562,3.294334796542098,7.112936551192855
19,5.090781172433478,1984 Q1,0.9694022153563943,3.1907877438016046,6.990774601065351
19,3.4272125106143534,1984 Q2,0.8824960087071106,1.697552117048071,5.156872904180636
19,3.411435812657391,1984 Q3,0.8015503865017514,1.8404259233197986,4.982445701994983
19,2.7473518260257936,1984 Q4,0.7243578884427601,1.327636452760502,4.167067199291085
19,2.0869593226090264,1985 Q1,0.7201465950002263,0.6754979328194306,3.498420712398622
19,2.8322014776686086,1985 Q2,0.768851433838878,1.325280357882428,4.339122597454789
19,2.8203335074372187,1985 Q3,0.7741084219799379,1.3031088802274065,4.337558134647031
19,2.520069020776823,1985 Q4,0.594896613520128,1.3540930837525285,3.6860449578011174
19,0.3872551696653377,1986 Q1,0.4999201176600722,-0.5925702560954299,1.3670805954261054
19,0.7263345580375173,1986 Q2,0.5020417272074676,-0.25764914602540157,1.7103182621004362
19,1.2377832331335872,1986 Q3,0.49126159593574525,0.2749281981118581,2.2006382681553163
19,2.409444871762786,1986 Q4,0.5256530584870492,1.3791838087648431,3.4397059347607293
19,0.8564264631703724,1987 Q1,0.4441463557761658,-0.014084398015625776,1.7269373243563706
19,1.2143956088360326,1987 Q2,0.46719387181900657,0.29871244627295745,2.130078771399108
19,2.069708620774111,1987 Q3,0.5113198646805578,1.067540101420324,3.0718771401278984
19,4.2032699972726775,1987 Q4,0.6287957711957948,2.9708529320978316,5.435687062447523
19,4.0536223100356406,1988 Q1,0.6642012451917612,2.7518117909731314,5.35543282909815
19,3.8196546693944202,1988 Q2,0.5795525226860568,2.6837525977804164,4.955556741008424
19,3.149003863610197,1988 Q3,0.5295901517664965,2.111026239580763,4.186981487639631
19,2.89725535140017,1988 Q4,0.46585067921459594,1.9842047979660404,3.8103059048343
19,2.0594219283542143,1989 Q1,0.4451971455591209,1.1868515570383016,2.931992299670127
19,3.525725781677101,1989 Q2,0.653187209441077,2.2455023760103687,4.805949187343833
19,2.5750978343223827,1989 Q3,0.5998381758164792,1.3994366131698788,3.7507590554748864
19,2.042063113790814,1989 Q4,0.5430067232114337,0.9777894929332942,3.1063367346483335
19,2.44955196681188,1990 Q1,0.6082995032247235,1.2573068486778156,3.641797084945944
19,1.8030485070597337,1990 Q2,0.5969736945070296,0.6330015661081392,2.9730954480113283
19,1.56526287214915,1990 Q3,0.6216643492616966,0.3468231371236956,2.7837026071746043
19,2.5055938058427882,1990 Q4,0.5832576805227567,1.3624297583118163,3.64875785337376
19,1.9202157458189137,1991 Q1,0.6099196200172976,0.7247952571206557,3.1156362345171718
19,2.060616338616458,1991 Q2,0.6877910378796832,0.7125706754828551,3.408662001750061
19,2.8358471095031814,1991 Q3,0.651294885466014,1.5593325906746547,4.112361628331708
19,3.5723693347232124,1991 Q4,0.6406259712498923,2.316765503512432,4.827973165933993
19,3.109015030980399,1992 Q1,0.553542540163328,2.02409158834946,4.193938473611338
19,3.6903312104841617,1992 Q2,0.5900622531743236,2.5338304456259326,4.846831975342391
19,3.3875066693950644,1992 Q3,0.6434548976712656,2.126358244283478,4.648655094506651
19,3.8956311448494034,1992 Q4,0.7447888860124634,2.435871752179268,5.355390537519539
19,2.908716135702203,1993 Q1,0.7716423689273831,1.396324883659363,4.421107387745042
19,2.421690601777181,1993 Q2,0.5992586287347788,1.2471652720321553,3.5962159315222064
19,3.588623715162608,1993 Q3,0.6104074554147685,2.3922470866549235,4.785000343670292
19,3.2929088074046295,1993 Q4,0.6301420893797381,2.057853007077523,4.527964607731736
19,2.3936407828296216,1994 Q1,0.5230633457396379,1.3684554635469093,3.418826102112334
19,2.785979032803906,1994 Q2,0.7581291602062746,1.3000731831700114,4.271884882437801
19,1.615196375429053,1994 Q3,0.6824646491560606,0.2775902423614107,2.9528025084966956
19,0.0782446080231253,1994 Q4,0.6614370407077006,-1.2181481698047212,1.374637385850972
19,0.6590746337111578,1995 Q1,0.6010629673245518,-0.5189871346857388,1.8371364021080545
19,1.278057651060715,1995 Q2,0.5530059941440671,0.19418581930357548,2.361929482817854
19,0.8635673872251708,1995 Q3,0.5988664084109413,-0.31018920481112877,2.0373239792614704
19,-0.7203699633766262,1995 Q4,0.570736207778272,-1.8389923752950081,0.3982524485417559
19,-1.5743689427402783,1996 Q1,0.59925531237983,-2.748887772549044,-0.3998501129315122
19,0.11965670458306021,1996 Q2,0.4052450692825474,-0.6746090361231715,0.9139224452892919
19,0.4238209202561754,1996 Q3,0.3599969036975017,-0.281760045536862,1.1294018860492128
19,0.3246032280365838,1996 Q4,0.3753862655310864,-0.4111403326953349,1.0603467887685025
19,0.7341035537104673,1997 Q1,0.39336618912239996,-0.036880009705207994,1.5050871171261426
19,0.3112918360697094,1997 Q2,0.6980958051563718,-1.05695079979527,1.679534471934689
19,0.3056294151486989,1997 Q3,0.6508898286470832,-0.970091206903031,1.5813500372004288
19,0.01243239937564361,1997 Q4,0.6434334821371932,-1.248674052060451,1.2735388508117382
19,0.16632748358017252,1998 Q1,0.5970793307131156,-1.003926500530814,1.336581467691159
19,-0.889437922354219,1998 Q2,0.49812268777074314,-1.865740450267166,0.08686460555872777
19,-1.3811308872590085,1998 Q3,0.5469931883342748,-2.4532178361829216,-0.30904393833509536
19,-1.1739582964106285,1998 Q4,0.5626606903275395,-2.27675298496905,-0.0711636078522071
19,-1.6141769202217306,1999 Q1,0.5408047014786839,-2.674134657789886,-0.5542191826535752
19,-2.237866672194997,1999 Q2,0.7535534640490262,-3.7148043221564864,-0.7609290222335074
