"","size","persistence","consumption","size_dmnd","persistence_dmnd","year_quarter"
"173",0.479144728332999,0.328279437086653,36924,-0.465888332878348,-0.249974235042183,2011 Q1
"174",0.308687278545664,0.451259751771515,36895,-0.636345782665683,-0.126993920357321,2011 Q2
"175",0.308687278545664,0.451259751771515,36928,-0.636345782665683,-0.126993920357321,2011 Q3
"176",0.308687278545664,0.451259751771515,36915,-0.636345782665683,-0.126993920357321,2011 Q4
"177",-0.188480283334063,0.622577123090073,37115,-1.13351334454541,0.0443234509612365,2012 Q1
"178",-0.188480283334063,0.622577123090073,37114,-1.13351334454541,0.0443234509612365,2012 Q2
"179",-0.245299433263175,0.629217907785729,37112,-1.19033249447452,0.0509642356568932,2012 Q3
"180",-0.245299433263175,0.629217907785729,37183,-1.19033249447452,0.0509642356568932,2012 Q4
"181",-0.07484198347584,0.605125819206738,37364,-1.01987504468719,0.0268721470779024,2013 Q1
"182",-0.07484198347584,0.605125819206738,37407,-1.01987504468719,0.0268721470779024,2013 Q2
"183",-0.07484198347584,0.605125819206738,37481,-1.01987504468719,0.0268721470779024,2013 Q3
"184",0.0245915289001056,0.583196539818,37731,-0.920441532311242,0.00494286768916374,2013 Q4
"185",0.166639403722885,0.533952315970354,37798,-0.778393657488462,-0.0443013561584819,2014 Q1
"186",0.251868128616553,0.489071311745165,38092,-0.693164932594795,-0.0891823603836713,2014 Q2
"187",0.379711215957054,0.396954102954133,38385,-0.565321845254294,-0.181299569174703,2014 Q3
"188",0.379711215957054,0.396954102954133,38743,-0.565321845254294,-0.181299569174703,2014 Q4
"189",-0.259504220745453,0.63070948928109,38973,-1.2045372819568,0.0524558171522537,2015 Q1
"190",-0.259504220745453,0.63070948928109,39171,-1.2045372819568,0.0524558171522537,2015 Q2
"191",-0.259504220745453,0.63070948928109,39363,-1.2045372819568,0.0524558171522537,2015 Q3
"192",-0.259504220745453,0.63070948928109,39440,-1.2045372819568,0.0524558171522537,2015 Q4
"193",0.0956154663114954,0.561867020030713,39667,-0.849417594899852,-0.0163866520981231,2016 Q1
"194",0.0956154663114954,0.561867020030713,39792,-0.849417594899852,-0.0163866520981231,2016 Q2
"195",0.0956154663114954,0.561867020030713,39988,-0.849417594899852,-0.0163866520981231,2016 Q3
"196",0.0956154663114954,0.561867020030713,40116,-0.849417594899852,-0.0163866520981231,2016 Q4
"197",-0.259504220745453,0.63070948928109,40363,-1.2045372819568,0.0524558171522537,2017 Q1
"198",-0.259504220745453,0.63070948928109,40501,-1.2045372819568,0.0524558171522537,2017 Q2
